sekolah_id,nama_sekolah
2062ef57-013c-e111-ac1c-0d359ecbd97d,SD NEGERI 2 OGOTUA
50e23b58-013c-e111-8004-a78861d316f1,SD NEGERI 5 RATOLINDO
b84ac70b-1cf8-475a-a3cf-937a5f5b5073,MTSS WALI SONGO
60acca58-013c-e111-95e2-f9045dc98a3a,SMP NEGERI 4 DONDO
503a645c-fbfe-e111-9220-e920728e551e,SMP DDI SIENDENG
605a1158-013c-e111-8a3f-735ce003ee47,SD NEGERI 2 PUNTARI MAKMUR
00422658-013c-e111-9a33-2363ffe88582,SD NEGERI PEMBUNI
c0a76088-4cdf-e111-a9f9-956ad2d5a2ea,SMP NEGERI 3 BASIDONDO
00743b58-013c-e111-bde6-fbe9980f7350,SD NEGERI 2 RATOLINDO
e068b158-013c-e111-804a-5b283d810ce3,SMP NEGERI 25 SIGI
60af0dbf-f3fe-e111-af62-bf1ab07c6bbf,SMP NEGERI 2 BANGGAI SELATAN
10e33d58-013c-e111-b744-55e1ae5bf614,SD NEGERI SABULIRA
0a019f07-bf26-4c47-9595-479762176cfb,SMAN 2 BALAESANG
7004b758-013c-e111-88e4-6d8c2cd8a43f,SMP NEGERI 4 DAMPELAS
508a6158-013c-e111-a0b8-0f84cb643126,SD GKST KOLONODALE
408ec958-013c-e111-845f-6d59f208b5ab,SMP NEGERI 1 TOLITOLI UTARA
a02d7157-013c-e111-90fd-d7b69167458f,SDN 22 BANAWA SELATAN
e029d058-013c-e111-9367-c1491fc4db4e,SMP NEGERI 2 BUNGKU UTARA
1004592d-38f3-e111-9c63-017704f924a0,SMP SATAP NEGERI 22 SIGI
b0b974d0-6585-e111-b093-8980bf0ba78f,SD NEGERI 01 WONOSARI
207d6388-4cdf-e111-8515-47a0beaed799,SMP NEGERI 5 TOLITOLI UTARA
e0a08257-013c-e111-a1a3-254341098ba9,SDN 1 DAMPELAS
448ae2a2-52c4-41ae-ac24-e4ad6b018f4d,SD Islam Terpadu AL-MUHAJIRIN
f3861f3d-06ee-4c5c-9162-ff0767da04ae,SMKN 2 AMPANA KOTA
e06e5f58-013c-e111-b6f0-fbed9e4277db,SD GKLB 3 LUWUK
5bf05568-82d8-49df-b3cf-673237502f23,SMP NEGERI 4 TANANTOVEA
31537f39-e936-4cfc-9be0-291700ea56a3,SMPN 6 BUKAL SATAP POTANGOAN
e01cec57-013c-e111-9ba8-53bced67d714,SD NEGERI 18 TOLITOLI
80fa5157-013c-e111-96bf-db2c5f1da757,SDN INPRES LUKSAGU
402df057-013c-e111-84b1-eb4435deac16,SD NEGERI 2 BANAGAN
c0146b58-013c-e111-82cf-0703896ecc8f,SD KARYA THAYYIBAH SUMBOLI
20303b57-013c-e111-9a4c-03b1cb084e66,SD NEGERI GANSAL
930b9df3-f2c0-4ced-9f14-e1c81ff24ab3,MTSS DDI SALUMBIA
20576da2-c1cc-e111-802f-8f5b46a8448e,SD INPRES JONO OGE
c0d3f757-013c-e111-b6d0-f5139479d31e,SD NEGERI SANDANA
40e6d758-013c-e111-9b37-b56ab7ca73f3,SMP NEGERI 1 TALATAKO
e0f3c658-013c-e111-af12-670acd67be77,SMP NEGERI 1 BIAU 
80b73d58-013c-e111-a699-8b906aaa5250,SD NEGERI SUMOLI
60e9ce58-013c-e111-a351-753ac551eb7f,SMP NEGERI 1 LEMBO RAYA
622ee5c7-4973-4ad8-a346-f85b4ecda8bc,SMKN 6 PALU
6065615c-fbfe-e111-a8be-9dfc28a17ce5,SMP NEGERI SATU ATAP NEGERI 2 SAUSU
40380f5d-e7fe-e111-aed5-33dc84bdd73c,SMP NEGERI 6 BATUI
e7e9741c-d617-487a-b991-d06b73cf3166,SMAN 1 LAKEA
a0c03058-013c-e111-aa17-67a5365029b5,SD NEGERI MEPANGA
8228e4c3-81bd-4fae-aee4-6e1294108f43,SLB RAUDHATUL BAHARA
c58ad310-032d-4dce-9a99-410d692c52ae,SMKN 1 BUNGKU BARAT
004fda58-013c-e111-a213-1b8495b7a01b,SMP NEGERI 18 PALU
c09d7957-013c-e111-a0b8-23f1fdb20284,SDN 6 SINDUE TOBATA
9e608c63-781f-4f98-91a6-cbe7231426b3,SMKN 1 TORIBULU
9a10cf96-dc36-4090-9744-4065ce8162bb,SMAN 1 PETASIA
2003e0e0-0269-e211-a5fd-9546be1d3f83,SMP NEGERI SATU ATAP 2 TINOMBO
408f7378-a0d4-e111-8146-35d0e9cd0814,SD NEGERI 14 BUNGKU
80f29e57-013c-e111-ac55-074a27b64b64,SD NEGERI MALIWUKO
c09ea357-013c-e111-bb06-352f9bae8b3c,SD NEGERI I TANGKURA
40a7c758-013c-e111-9e3b-2daba9d70df8,SMP NEGERI 1 TILOAN
40a5ae57-013c-e111-abdf-4500be75c83c,SD INPRES BATUI KAYOA SPC
a0fa3b58-013c-e111-8bb0-d7b5e90a1251,SD NEGERI 6 RATOLINDO
00957f57-013c-e111-a811-8b363de12d73,SDN 14 BALAESANG
3033b558-013c-e111-9f8b-7db10e19e63d,SMP NEGERI 1 TANANTOVEA
70592658-013c-e111-af82-337a1798d7b0,SD INPRES 1 ONGKA
d07bccac-30f5-e011-a849-f9d24ef860d6,SMP PGRI 1 MANADO
50de1758-013c-e111-8f8c-43ac8091a66f,SD INPRES 1 TOBOLI
60f3b458-013c-e111-9546-73a9d0dc41dc,SMP NEGERI 1 SINDUE
b00e0f5d-e7fe-e111-86fd-7feb4591c11e,SMP NEGERI 4 BATUI
609bed57-013c-e111-a316-d7c7d570f776,SD NEGERI 3 TAMPIALA
d0b8c9d2-ebf0-e111-bfb7-d5d0b34f7bf5,SMP NEGERI 5 AMPANA TETE
2084ed57-013c-e111-a35e-8daf45cb29b5,SD NEGERI 2 TAMPIALA
5769f176-c233-4d55-b131-3b4959057028,MIS MUHAMMADIYAH BOLANO
c3fca489-00b6-48d7-9d6c-c5b1bd55140d,MIN BUOL
6084e457-013c-e111-a86d-af11658dc246,SD NEGERI 2 BUKAL
60d63758-013c-e111-9f72-1b337dca4e64,SD NEGERI LINTE
c0026357-013c-e111-940c-e72404a34519,SD INPRES PADENDE
7086b11a-65d2-e211-96cf-75bffc89ccc4,SMP NEGERI 6 BUNTA
00d22758-013c-e111-b7c7-799e90fb29e9,SD INPRES 2 ONGKA
e0a8c577-eafe-e111-9f08-5bc6c4b29196,SMPN Satap 5 Balaesang Tanjung
0aef7914-3337-4672-a377-d5149f3d0701,SMAN 2 TOTIKUM
c0f2eb57-013c-e111-8ad0-81d04057dad7,SD NEGERI 2 NALU
10891a58-013c-e111-b35d-b3b32eab51b1,SD INPRES SILANGA
4077966c-9ffe-e111-9f08-51ff376be5d0,SD NEGERI BANUA BARU
d02ab8c5-e7a7-4920-8c42-4cf4a29e7c59,SMK NEGERI 1 MOILONG
60962558-013c-e111-98fb-937e61b0d107,SD-SMP SATU ATAP NEGERI 1 TAOPA
829c95fa-3c81-4bc0-9318-9c1485260681,SMAS MUHAMMADIYAH TARAKAN
a0368357-013c-e111-8f48-b7cb4b96525a,SDN 17 DAMPELAS
00dc3158-013c-e111-9449-85b2524e5d05,SD INPRES 1 MENSUNG
70abd958-013c-e111-8831-371e3722cdc7,SMP NEGERI 14 PALU
00bccc58-013c-e111-9b23-d922b1f8a3f6,SMP NEGERI 2 BASIDONDO
00d9b658-013c-e111-b61f-db4b8fed8100,SMP NEGERI 2 DAMPELAS
c0a94458-013c-e111-9e4f-77b3a096e0f9,SD NEGERI NGGAWIA
0037d458-013c-e111-a034-ff1b7095aa3c,SMP NEGERI 1 BOLANO LAMBUNU
a06e6288-4cdf-e111-b6c3-db0159551189,SMP NEGERI 8 TOLITOLI
e718a4a2-1063-466b-bd5e-4a4fdfce33f7,SMK NEGERI 1 BANGGAI UTARA
b061d458-013c-e111-b520-b53ceda32f2e,SMP NEGERI 1 KASIMBAR
20fabe77-eafe-e111-ba4d-0bb9dab429d6,SDN 27 BANAWA SELATAN
a011834b-eefe-e111-9099-df2f04e54ca5,SMP NEGERI SATU ATAP SEDOA
a04f3757-013c-e111-a5cb-f51f305cdf8c,SD INPRES KANALI
60973857-013c-e111-a236-05d72348ee6c,SD NEGERI LOBUTON
90fb828d-cdda-e111-b4d6-db075fab72c3,SD NEGERI 5 AMPANA KOTA
7094b057-013c-e111-9574-d766a896b1f3,SD INPRES 04 BUNTA
b0610f5d-e7fe-e111-9cf8-ab027946af61,SMP NEGERI 5 SATAP TOILI
c0cf0bbf-f3fe-e111-8b46-2d3b91dc04f5,SD NEGERI BAKUM
a0464358-013c-e111-81d1-13795bd7ff9c,SD NEGERI TOBIL
008b2158-013c-e111-902c-05f99aa132eb,SD INPRES 1 ULATAN
20e1b058-013c-e111-8c60-c97293ac2cb9,SMP NEGERI 14 SIGI
a0a6cc58-013c-e111-be1b-9511d6080039,SMP NEGERI 2 DAMPAL SELATAN
2eeacb0d-3339-47a6-8745-da7e51220754,SMKN 3 PALU
30e41858-013c-e111-89fe-f957de87f5a0,SDK SAKINAH JAYA
50e7cc58-013c-e111-82f5-0314d00df5d0,SMP NEGERI 5 DONDO
0042f057-013c-e111-9751-4599f199b4d4,SD NEGERI LEMBA HARAPAN
806af057-013c-e111-a2a3-9d42786e6c01,SD NEGERI SIMATANG UTARA
20127957-013c-e111-ab56-bf46aaa8a36e,SDN 7 SINDUE TOBATA
9012f957-013c-e111-a48b-8fb7e2623b42,SD NEGERI 4 BINONTOAN
605aff57-013c-e111-94ba-79bc0bf4d464,SD NEGERI BAKALA
c015b858-013c-e111-8da8-c7a27e520e0a,SMPN SATAP 3 TANANTOVEA
e0ddc058-013c-e111-bf07-81565c5a558e,SMP NEGERI 2 LIANG
90d0b641-4241-4572-b6c8-d0ab7a62e3ff,SD ADVENT WAWUJAI
d0013858-013c-e111-8e26-b58fcfdd4a3c,SD NEGERI TOBAMAWU
c0eeb658-013c-e111-80a4-2b5a99d956eb,SMP NEGERI 3 DAMPELAS
307bcc58-013c-e111-af4d-455f7c56b135,SMP NEGERI 2 DONDO
306ecf58-013c-e111-a77c-81a412d46eb5,SMP NEGERI 1 PETASIA
e03ace58-013c-e111-ae8c-21a5a54db3ba,SMP NEGERI 1 BUNGKU TIMUR
b0323058-013c-e111-9533-2ff01af1e715,SD INPRES 4 TADA
926d6082-926f-4cd5-bfcb-d3ae33a0f6de,SMKN 1 BANAWA
80948a57-013c-e111-af6f-3188e670d8d1,SDN 5 RIO PAKAVA
e0f26957-013c-e111-b2a3-612611af31f7,SD INPRES WATUNONJU
d49450f9-b377-4f0a-8c15-593a574f6f94,SD BAULALONGO
8065ce58-013c-e111-8b72-0568af41245b,SMP NEGERI 2 BUNGKU TIMUR
00a4b8ca-30f5-e011-8aae-475cbd34dffd,SMP NEGERI 1 WIWIRANO
802ce357-013c-e111-856b-3d4ec338bea6,SD NEGERI 3 TILOAN
ea748da8-662e-42e4-b48e-57591a9bf0c7,SMK-SPP MUHAMMADIYAH SINEY
204f10bf-f3fe-e111-969b-9dd83b1683e9,SMP NEGERI SATU ATAP PALAM
20595d57-013c-e111-8a4a-37c040dabbf2,SD INPRES KALEKE
20ab7e57-013c-e111-a6ba-1d4dc108d994,SDN 11 BALAESANG
c4f042c6-245f-4842-b4a2-549a1a6bf2c6,SMAN 2 PAMONA SELATAN
30051b58-013c-e111-8dc6-6db79be87df2,SD NEGERI PARANGGI
9073c457-013c-e111-87ae-536b58d2e24c,SD NEGERI TALIMA
007a1958-013c-e111-a8c1-03c5401e15ea,SD INPRES TOMOLI SELATAN
40d93b57-013c-e111-a516-93206672cc6a,SD NEGERI SASAMPEAN
d071b653-c628-e211-92d4-63fc3354384a,SMPN 5 Paleleh
e03db757-013c-e111-bc69-835a340a0650,SD INPRES BUON
b058d858-013c-e111-9480-3f7c1e60ee7a,SMP NEGERI 3 PALU
a0d9df58-013c-e111-a7ca-e5898ab8a5a7,SMP DARUL KHAIR MASING
b09d2458-013c-e111-a8be-bd08fd69cefe,SD INPRES MOUTONG TIMUR
305cfb57-013c-e111-bae4-b58a0d42d13e,SD NEGERI PANYAPU
e0886357-013c-e111-aed1-79b32d2ff741,SDN 1 PINEMBANI
10569557-013c-e111-b45e-f34181b1b9e0,SD NEGERI 8 MAYOA
e05e0458-013c-e111-9f9f-375073483e0d,SD NEGERI 2 BETELEME
3e28f3c4-f8f9-4dc5-baf9-3c11040dfd25,SMAN 1 DAMPELAS
80926358-013c-e111-aa10-f9ad3d7fc63d,SD ALKHAIRAAT DONGGULU
6024e658-013c-e111-8e14-31f336b67cb8,SMP SWADAYA PALU
26b3d71b-ccba-49f8-905c-d91f10f16190,SMP TAHFIDZUL QURAN ASSUNNAH
e0716ea2-c1cc-e111-8820-a781c57b2d22,SD ADVENT SOI
501b5b5c-fbfe-e111-9714-2b8ea5827985,SD NEGERI TRANS OLAYA
3096c057-013c-e111-a43a-5f43614e968d,SD NEGERI 5 TOILI
c12d6e09-4c76-492a-95c1-ff7bb4f04d78,SD NEGERI PADAFUYU
007f8b57-013c-e111-b28b-6b8a29bce687,SDN 8 TANANTOVEA
8040d058-013c-e111-93a4-8d62fbf72428,SMP NEGERI 1 SOYO JAYA
c0fca457-013c-e111-994e-b77c4999456e,SD NEGERI KALORA
e0975e57-013c-e111-b158-c10c09ef1551,SD INPRES BALUMPEWA
c9b7fc6d-f17e-4fb7-8987-7904d259f778,SMP SATAP NEGERI 1 SIGI
30c9b458-013c-e111-a951-65e8a99ae5f8,SMP NEGERI 5 BANAWA
a094ce58-013c-e111-a70e-357de494b051,SMP NEGERI 3 BUNGKU
828e9c25-6fad-4694-8740-1e7da03b943a,SMKS PERTANIAN MUHAMMADIYAH BUALEMO
8066f857-013c-e111-a86f-298ef37ef89d,SD NEGERI 2 TINIGI
008be057-013c-e111-977b-059305137ad6,SD NEGERI 4 PALELEH BARAT
c0819d57-013c-e111-8a19-8da72d145ce0,SD NEGERI RATALEMBA
5025ad58-013c-e111-b267-95f81c24c4cc,SMP NEGERI 3 TOTIKUM
4045dc58-013c-e111-81c2-01f1a7e16fa2,SMP ALKHAIRAT BANGGAI
70fa2558-013c-e111-90a1-9f2278717293,SD INPRES NUNURANTAI
e0c38bca-30f5-e011-b491-9bb0dc661b87,SMP NEGERI 2 UNAAHA
a0b91258-013c-e111-a83c-e1d6c5297c9b,SD NEGERI WINANGABINO
0050ae57-013c-e111-ba69-f3b37404f5ab,SD INPRES BATUI KAYOA SPB
3020a157-013c-e111-a7f2-df913125d32b,SD NEGERI 27 POSO
80170dbf-f3fe-e111-bb28-e78d9c5da6b0,SMP NEGERI 3 BANGGAI
a0474c58-013c-e111-82a8-71c3ea1694f8,SD INPRES 1 KAWATUNA
e0980258-013c-e111-bdf8-55870c571f11,SD NEGERI 10 BUNGKU
d04dd757-013c-e111-a9b5-b75745e1af39,SD NEGERI 6 KARAMAT
204f8157-013c-e111-bf6f-a93b5d32d355,SDN 6 BALAESANG TANJUNG
921ed8f3-ac6b-49ed-a7c1-b119efd841e7,MIS ALKHAIRAAT TOMPO
f8519638-2177-4231-b510-5ab0fea7a3f4,SMKN 1 PALU
e00dc358-013c-e111-982f-f3396cdae663,SMP NEGERI 1 TOILI BARAT
b0125cd1-61da-e111-9d7a-65ee2a93f836,SMP Berbasis Pesantren Lambelu
242dcc5c-7976-4b5c-8537-9d11be7c8f24,SMP SATAP NEGERI 14 SIGI
c0a2c658-013c-e111-b352-b1e28eabe9e7,SMP NEGERI 2 PALELEH
12f7776e-342f-4c1a-bf63-d997b3ef6605,SD KECIL TERPENCIL SALUJENGI SUPILOPONG
f0facd58-013c-e111-9f62-f533fc11f06d,SMP NEGERI 1 BUNGKU PESISIR
2031c658-013c-e111-9c75-43d09b0b4389,SMP NEGERI 1 BUNOBOGU
10951d58-013c-e111-b57c-91a1c4b3f674,SD INPRES SIPAYO
0017ae58-013c-e111-9f94-5dbf427cc2bc,SMP NEGERI 1 BULAGI
803b2b58-013c-e111-9130-75bc094144af,SD NEGERI 2 LAEMANTA
00a2d657-013c-e111-92b0-7d0a0ad6861c,SD INPRES APAL
0027e057-013c-e111-82aa-a71cf0b339a3,SD NEGERI 15 paleleh
35be6d2c-e23d-4510-ab66-93e04d7cf4d0,SMAS CHAIRUL AMIN
f01cdd58-013c-e111-8a81-6f5cd1ac3bed,SMP DDI WATUBOSE
5553a2db-fca7-467d-bcc9-77e8f6326177,MAS ALKHAIRAAT KALANGKANGAN
200ec158-013c-e111-b0b7-a13c9469ea16,SMP NEGERI 2 BALANTAK
10dcdb57-013c-e111-a7aa-c11321a2792c,SD NEGERI 8 BOKAT
406f2658-013c-e111-9da0-f1ad62f51532,SD NEGERI 1 ONGKA
70c34d58-013c-e111-8d01-d5bb328087d0,SD NEGERI TONDO
108bd758-013c-e111-82dd-4bfadd8e50f7,SMP NEGERI 1 BATUDAKA
ccf5807c-e6d2-4d9f-a821-556a3e4f5bf7,SMPN 3 BAHODOPI SATU ATAP
a08cc658-013c-e111-88f9-2550f4ec320c,SMP NEGERI 1 PALELEH
80e9c758-013c-e111-8f2b-75728395fd38,SMP NEGERI 1 GALANG
10533457-013c-e111-afb0-f35b602bd982,SD NEGERI LAMBAKO
b047814b-eefe-e111-82a9-a317d82c2c85,SMP NEGERI 5 PAMONA UTARA
e0296458-013c-e111-9d67-b355925e69a7,SD NEGERI TAKIBANGKE
403a3e58-013c-e111-90c7-79e7941379ee,SD NEGERI 2 WAKAI
5ef3fab6-dd69-4311-b995-824d5b75562a,SMP SATU ATAP NEGERI 25 SIGI
e0ee6258-013c-e111-a086-0b232c773012,SD MUHAMMADIYAH PARIGI
509e6158-013c-e111-8169-0b0162393427,SD ALKHAIRAAT KOLONODALE
801af657-013c-e111-a05c-e1d0c6a049cd,SD NEGERI BATUNOBOTAK
108ad358-013c-e111-a326-97f29af9fe95,SMP NEGERI 2 PALASA
40b8c358-013c-e111-93a6-59596ecadde1,SMP NEGERI 2 MASAMA
d0c5ce57-013c-e111-84d8-15d17a791416,SD INPRES GUNUNG KERAMAT
6c5ad3fa-67e1-4335-a77e-93b73c371597,SMAN 9 LUWU
90ad5957-013c-e111-9b45-0b78405843ef,SD INPRES WATUBOSE
a0613f58-013c-e111-8d6c-2fb672ee873d,SD NEGERI KATAMBUA
00a5be58-013c-e111-a3c5-6fa34e19df0c,SMP NEGERI 1 LUWUK
70cc3a58-013c-e111-9b06-19745d975587,SD NEGERI MPOA
772dc93f-6598-4206-a8d8-96fa17897089,SMPN 2 TOMINI
e0fe5558-013c-e111-a1c0-f56914cbe28c,SD BALA KESELAMATAN KAMARORA
0012b057-013c-e111-a90c-4fe024d9a8c9,SD NEGERI 2 BUNTA
10be7a4a-69e7-e111-8d48-858655d49273,SMP NEGERI 3 UNA-UNA
8f4c02d3-53fc-4e7e-a211-d48fa6a23800,SDN 24 Rio Pakava
b0d4d858-013c-e111-8c78-73b68f119955,SMP NEGERI 2 PALU
a016d858-013c-e111-ab9e-2f00d9ba34aa,SMP NEGERI 1 TOGEAN
c05ed358-013c-e111-a6a2-f116af039a62,SMP NEGERI 1 TOMINI
6be69aae-3893-4283-a0bd-329f25cbcac5,SMAS ALKH TONGKO
e08bd458-013c-e111-aa2c-b1d89d0b6d81,SMP NEGERI 3 KASIMBAR
506ffa57-013c-e111-8c0c-d3eab53d94f0,SD NEGERI 1 SANTIGI
808a8257-013c-e111-a452-0b29ab4a5de4,SDN 3 DAMPELAS
80507657-013c-e111-8db3-135016d5dfa8,SDN 13 LABUAN
49ff8171-c86f-47b3-bc79-1cc278a9ee39,MA MADINATUL ILMI DDI SIAPO
8e6cfdc7-a52b-42c6-9f27-47c9c3905f05,MTSS ALKHAIRAAT UEMALINGKU
20e2be58-013c-e111-a3cf-f9daa0691dcb,SMP NEGERI 3 LUWUK
90a80c58-013c-e111-9462-8f04297c51b7,SD NEGERI UERURU
90600058-013c-e111-83c1-f50f9489bb42,SD NEGERI PANIMBAWANG
70386658-013c-e111-957e-c391727315ac,SD INTEGRAL HIDAYATULLAH TONDO
975bc8c7-bdb4-449f-bc1a-7d7aaa5a9c5d,SMAN 1 SOJOL
0001f057-013c-e111-b030-29dcc973dcd4,SD NEGERI SESE
40036c58-013c-e111-b064-45222a7d3150,SD ISLAM NURUL IHSAN TOLITOLI
a0651d58-013c-e111-a62b-99479359d213,SD INPRES 1 TINOMBO
40010f24-69e7-e111-af25-47ee072ec661,SMP NEGERI 2 UNA UNA
50bc5bd1-61da-e111-91a9-eda9455aaba5,SMPN 4 Menui Satu Atap
30b9c458-013c-e111-8c03-6d83b33da67b,SMP NEGERI 1 LAKEA
8ed108f0-dc87-435f-9cd7-b7f15865ee42,SMAN 6 PALU
60812dfa-f0fe-e111-99be-e9637419a59e,SMPN 5 Bunobogu SATAP INALATAN
a0018457-013c-e111-8f5a-87741335ec3d,SDN 24 DAMPELAS
80749857-013c-e111-a63a-ffaeab1f079a,SD NEGERI LENA
a0a13958-013c-e111-839a-1b1e82f69f81,SD NEGERI UETOLI
bdba941c-7d90-4cdd-823f-2307560068f5,SMKN BASIDONDO
f0489057-013c-e111-90ff-450b7614fbed,SDN 4 PINEMBANI
50a97f57-013c-e111-a332-27ccfba79a55,SDN 20 BALAESANG
9034bd58-013c-e111-b3cd-ed5f847687b4,SMP NEGERI 3 TOILI
e0c3b657-013c-e111-87b6-e77410613e1a,SD INPRES LUMPOKNYO
b0392958-013c-e111-937e-079ef4ad3a8b,SD INPRES BERINGIN JAYA
40054158-013c-e111-b365-0fc218397b01,SD NEGERI TONGIDON
48af2473-d27d-46ad-b391-d0e18bd8337b,SMAN 2 BUNTA
c0aff957-013c-e111-a10f-a3c66828cdfb,SD NEGERI 1 LAULALANG
26c83b64-1944-4268-ab91-2a7c4668eb8e,SMAN 1 RIO PAKAVA
40798757-013c-e111-94ad-d51dab21e70b,SDN 13 SOJOL
fa8d27c9-233f-4a93-85ee-752f86504bdd,SMKN 1 TOJO BARAT
a0e9bb58-013c-e111-8742-5b0c8cba2bdd,SMP NEGERI 2 POSO PESISIR UTARA
70416c58-013c-e111-99a0-8f1a7913c8e5,SDN 11 SOJOL
2bb11784-a351-42c2-b9df-effd78e2a385,SMP Negeri 4 Wita Ponda
887a7e78-a28b-4d0d-bd68-2f979c35d86e,SMKN 4 PALU
a043b657-013c-e111-8b7f-d1811855f2c8,SD NEGERI SALODIK
00b9be58-013c-e111-a631-83cfa29d888b,SMP NEGERI 2 LUWUK
a0b23b58-013c-e111-bd30-0733771e43e0,SD NEGERI 4 AMPANA KOTA
67901f7b-c3a2-4bd3-9da4-e9b1efebeb55,SMA NEGERI 2 SIGI
2049b858-013c-e111-896d-47c544e07aa3,SMP NEGERI 2 TANANTOVEA
3bff2d95-80ce-49ad-9981-2d2f3a68bf3d,SMAS GKST 1 TENTENA
007d2558-013c-e111-99af-9ffb94536614,SD NEGERI 4 TULADENGGI
e0f10e58-013c-e111-9159-d5c6a42d4ae3,SD NEGERI DAMPALA
df0c4103-34e5-47ea-8f7f-2806ceabec8c,MTSS ALKHAIRAAT DONGGULU
c0346188-4cdf-e111-b354-7d3e01ac8332,SMP NEGERI 6 OGODEIDE
00d06188-4cdf-e111-8835-a91d428e73fb,SMP NEGERI 9 OGODEIDE
af09d769-be02-4e90-9c8a-d63f67fdb209,SMAN 8 PALU
409d2058-013c-e111-a181-af800a51b5bb,SD NEGERI AMBESIA
10b3ba57-013c-e111-a80a-a1e26f3a384b,SD INPRES 2 JAYA BAKTI
72d7fa91-ed7a-4987-ac02-0dc88a055566,PPS Nurul Muttahidah
001f5f57-013c-e111-83ce-a17a87ff66ec,SD INPRES WATUBULA
90b24b99-a4d4-41d6-a5c5-5b39dfbe9dad,SMAN 1 TINOMBO
20b57057-013c-e111-8a6a-a30f6fca05a3,SDN 23 BANAWA
b0fb2b58-013c-e111-b2f8-494560c4657f,SD INPRES 1 KASIMBAR
60775f88-4cdf-e111-9b50-5b3c757fca2a,SMP NEGERI 4 DAMPAL UTARA
6bb1cdbc-77d9-43a7-8dd3-15ed10cca1e6,SMP NEGERI 4 BUNGKU UTARA SATU ATAP
4dbfaab0-aebe-4096-ad82-e6824e221a6d,SMK NEGERI 1 POPAYATO TIMUR
60a31c58-013c-e111-b10a-63e9d2d94de7,SD NEGERI DONGKAS
40321458-013c-e111-9f2e-93d704580ea3,SD INPRES 3 SAUSU
b007d958-013c-e111-ba0d-b137f0c0f580,SMP NEGERI 6 PALU
0015cf58-013c-e111-8ed8-11e87fc11cdf,SMP NEGERI 1 MORI ATAS
d6d15e4a-df3e-4034-a02b-5a9918a380a2,MIS ALKHAIRAAT KALAKA
b0b3e058-013c-e111-95f3-d5bd7187a5ed,SMP COKROAMINOTO LUWUK
b01eda58-013c-e111-b8f2-dff7cbe300ed,SMP NEGERI 16 PALU
b784e365-722d-4464-b416-0e644f1551f9,SMP NEGERI 5 NUHON
408ab458-013c-e111-8898-f50911245931,SMP NEGERI 1 BANAWA
6083c577-eafe-e111-b1f0-214a4de82ac4,SMPN  Satap 4 Balaesang Tanjung
10be8757-013c-e111-86cf-2fb6f92394c1,SD INPRES ONU
c3f2b94e-adc2-49db-a06b-2ca51bc29d0c,SMKN 2 BUNGKU BARAT
70c9c677-eafe-e111-aa33-dfec19e8d883,SMPN Satap 7 Sojol
900512bf-f3fe-e111-b202-fd76f010e03e,SMP NEGERI SATU ATAP BAKALINGA
80f8f057-013c-e111-8e30-856f2b1770a2,SD NEGERI 2 TINABOGAN
a0b44958-013c-e111-b47c-81483c581b68,SD NEGERI 27 PALU
c09ac158-013c-e111-a5a5-a37ec917d66f,SMP NEGERI 1 BUALEMO
2b1dcf07-354e-43e8-a02a-03049309e452,SMKN 3 ENREKANG
a3cc5017-1f6c-4c57-8eac-ae8dd10a38a0,MTSS AL IKHLAS SAYO
807ef057-013c-e111-9de6-915ec05ee48e,SD NEGERI PULAU LINGAYAN
d0251958-013c-e111-8c4d-8dcbeca94799,SD INPRES 2 SIDOLE
31078ff7-9173-4879-a64c-a40f933d7ae4,SMP NEGERI 1 LORE BARAT
f45d1ef4-2d99-42be-bd06-aef90f610232,MAN 2 POSO
80f20358-013c-e111-9898-cffa5527ad63,SD NEGERI MARGA MULYA
c0020358-013c-e111-8fc4-0954fc7af6b9,SD NEGERI 2 ONEPUTE JAYA
1031cc58-013c-e111-a103-a30caaa4a856,SMP NEGERI 1 LAMPASIO
90b17d57-013c-e111-aec5-0535397e1cb6,SDN 3 BALAESANG
2008b658-013c-e111-8e29-7b81768ee906,SMP NEGERI 2 SIRENJA
90695b5c-fbfe-e111-b2a1-ffa04997b8e6,SDK TOBOLI BARAT
00e8ee57-013c-e111-bd56-03b900a4338e,SD NEGERI 1 BAMBAPULA
082df114-ec58-4014-bdc7-475e5bb26cc2,SMA NEGERI 2 SIRENJA
76254326-7c6b-4c57-8b7f-58709ba5c390,SMAN 1 BUKAL
d4da3cca-1ad2-4118-b102-4bbe649750a1,SMAN 1 PARIGI
b094d357-013c-e111-b181-db9161f39723,SD INPRES MANDOK
90081158-013c-e111-b646-7566c2515528,SD NEGERI MOAHINO
e089ca58-013c-e111-af13-9f68916dae14,SMP NEGERI 1 BASIDONDO
00191b58-013c-e111-9bce-676fe76e081f,SD KECIL ALOO SIDOLE
a00df857-013c-e111-bd7a-1df6adb5d099,SD NEGERI 2 LAKATAN
b0d7bd58-013c-e111-b6c6-4d4a4e1dd308,SMP NEGERI 1 BUNTA
00b40a58-013c-e111-add3-3573639cf6df,SD NEGERI GILILANA
e0ee3c58-013c-e111-86d3-2ff3c17db84a,SD NEGERI 9 AMPANA KOTA
80fe814b-eefe-e111-906e-d533cdc093e3,SMP NEGERI SATU ATAP MAYOA
e01bb658-013c-e111-a129-7bc18ea6fb8b,SMP NEGERI 3 SIRENJA
